traffic_id,customer_id,channel,session_start,device
36982,36982,malinka_ads,2025-01-19 06:26:18,desktop
36983,36983,mail.ru_search,2025-01-05 02:48:52,tablet
36984,36984,organic,2025-01-01 22:28:11,mobile
36985,36985,vk,2025-01-06 22:10:07,tablet
36986,36986,malinka_ads,2025-01-04 02:19:44,tablet
36987,36987,yandex,2025-01-01 23:22:58,tablet
36988,36988,malinka_ads,2025-01-05 16:39:18,mobile
36989,36989,malinka_ads,2025-01-04 20:17:31,tablet
36990,36990,malinka_ads,2025-01-01 15:34:59,tablet
36991,36991,mail.ru_search,2025-01-01 06:59:21,tablet
36992,36992,yandex,2025-01-04 05:42:41,desktop
36993,36993,yandex,2025-01-02 08:34:15,desktop
36994,36994,organic,2025-01-07 14:08:26,tablet
36995,36995,vk,2025-01-02 21:33:03,tablet
36996,36996,organic,2025-01-21 07:43:16,tablet
36997,36997,mail.ru_search,2025-01-02 04:16:16,mobile
36998,36998,vk,2025-01-08 02:29:42,mobile
36999,36999,yandex,2025-01-17 13:56:45,tablet
37000,37000,organic,2025-02-12 16:01:22,desktop
37001,37001,yandex,2025-01-07 19:45:02,tablet
37002,37002,organic,2025-01-24 07:48:47,desktop
37003,37003,organic,2025-01-04 08:40:54,tablet
37004,37004,mail.ru_search,2025-01-12 12:10:42,desktop
37005,37005,mail.ru_search,2025-01-03 11:01:03,tablet
37006,37006,vk,2025-01-15 19:13:00,tablet
37007,37007,organic,2025-01-11 07:58:06,desktop
37008,37008,organic,2025-01-04 05:53:09,desktop
37009,37009,mail.ru_search,2025-01-05 13:00:24,mobile
37010,37010,organic,2025-01-14 17:17:03,mobile
37011,37011,mail.ru_search,2025-01-01 01:27:19,mobile
37012,37012,malinka_ads,2025-01-06 15:10:47,desktop
37013,37013,malinka_ads,2025-01-13 00:35:56,desktop
37014,37014,malinka_ads,2025-01-10 07:59:20,desktop
37015,37015,vk,2025-01-05 10:57:57,mobile
37016,37016,yandex,2025-01-05 01:53:16,desktop
37017,37017,yandex,2025-01-23 14:30:25,tablet
37018,37018,mail.ru_search,2025-01-02 05:55:23,tablet
37019,37019,malinka_ads,2025-01-01 11:32:03,mobile
37020,37020,organic,2025-01-08 07:08:01,mobile
37021,37021,malinka_ads,2025-01-02 16:05:04,desktop
37022,37022,yandex,2025-01-03 21:36:06,tablet
37023,37023,malinka_ads,2025-01-12 22:45:00,mobile
37024,37024,organic,2025-01-04 08:53:36,tablet
37025,37025,vk,2025-01-10 04:48:11,mobile
37026,37026,yandex,2025-01-05 01:54:49,desktop
37027,37027,organic,2025-01-03 02:33:02,mobile
37028,37028,yandex,2025-01-16 09:04:34,desktop
37029,37029,yandex,2025-01-29 03:31:07,desktop
37030,37030,organic,2025-01-22 10:32:05,tablet
37031,37031,yandex,2025-01-25 02:49:34,desktop
37032,37032,vk,2025-01-02 22:03:15,mobile
37033,37033,malinka_ads,2025-01-14 04:37:08,desktop
37034,37034,vk,2025-01-01 12:02:50,mobile
37035,37035,yandex,2025-01-29 02:59:15,desktop
37036,37036,vk,2025-01-06 02:43:02,desktop
37037,37037,malinka_ads,2025-01-08 07:11:19,mobile
37038,37038,organic,2025-01-09 02:12:42,mobile
37039,37039,vk,2025-01-10 17:51:42,desktop
37040,37040,malinka_ads,2025-01-08 13:47:47,mobile
37041,37041,vk,2025-01-03 16:14:39,desktop
37042,37042,yandex,2025-01-03 23:52:27,mobile
37043,37043,yandex,2025-01-05 10:14:58,desktop
37044,37044,mail.ru_search,2025-01-05 06:38:02,desktop
37045,37045,yandex,2025-01-05 15:07:37,mobile
37046,37046,organic,2025-01-04 15:55:16,mobile
37047,37047,mail.ru_search,2025-01-01 04:02:38,mobile
37048,37048,organic,2025-01-12 13:06:52,tablet
37049,37049,malinka_ads,2025-01-09 08:06:43,desktop
37050,37050,vk,2025-01-02 23:36:45,mobile
37051,37051,organic,2025-01-07 15:15:34,mobile
37052,37052,malinka_ads,2025-01-07 04:31:40,tablet
37053,37053,malinka_ads,2025-01-14 19:35:35,desktop
37054,37054,mail.ru_search,2025-01-01 15:12:48,tablet
37055,37055,malinka_ads,2025-01-18 06:29:39,desktop
37056,37056,mail.ru_search,2025-01-05 19:36:41,mobile
37057,37057,vk,2025-01-02 10:07:58,desktop
37058,37058,vk,2025-01-06 06:56:37,mobile
37059,37059,mail.ru_search,2025-01-10 05:30:19,tablet
37060,37060,yandex,2025-01-01 01:45:06,mobile
37061,37061,mail.ru_search,2025-01-05 17:26:14,tablet
37062,37062,yandex,2025-01-02 11:24:58,desktop
37063,37063,yandex,2025-01-02 04:53:40,mobile
37064,37064,malinka_ads,2025-01-01 10:47:30,desktop
37065,37065,mail.ru_search,2025-01-02 05:25:27,tablet
37066,37066,malinka_ads,2025-01-28 18:31:18,tablet
37067,37067,malinka_ads,2025-01-01 10:15:20,desktop
37068,37068,mail.ru_search,2025-01-27 02:25:04,mobile
37069,37069,vk,2025-01-19 07:34:52,desktop
37070,37070,organic,2025-01-03 07:55:16,mobile
37071,37071,malinka_ads,2025-01-01 15:31:30,tablet
37072,37072,yandex,2025-01-01 01:00:26,mobile
37073,37073,organic,2025-01-01 20:33:13,tablet
37074,37074,organic,2025-01-03 03:48:57,tablet
37075,37075,malinka_ads,2025-01-11 21:00:51,desktop
37076,37076,organic,2025-01-02 23:26:54,desktop
37077,37077,malinka_ads,2025-01-01 01:54:23,desktop
37078,37078,organic,2025-01-01 15:25:52,mobile
37079,37079,organic,2025-01-24 10:15:22,tablet
37080,37080,malinka_ads,2025-01-15 02:38:00,desktop
37081,37081,vk,2025-01-05 06:05:24,mobile
37082,37082,malinka_ads,2025-01-02 23:12:24,mobile
37083,37083,vk,2025-01-14 00:23:34,tablet
37084,37084,yandex,2025-01-04 15:05:22,desktop
37085,37085,organic,2025-01-01 20:36:15,mobile
37086,37086,vk,2025-01-05 16:07:34,mobile
37087,37087,yandex,2025-01-01 22:13:44,desktop
37088,37088,vk,2025-01-04 10:19:50,desktop
37089,37089,mail.ru_search,2025-01-02 13:38:28,mobile
37090,37090,organic,2025-01-03 17:59:16,tablet
37091,37091,malinka_ads,2025-01-09 03:51:24,mobile
37092,37092,yandex,2025-01-01 16:13:51,tablet
37093,37093,yandex,2025-01-04 17:59:38,desktop
37094,37094,mail.ru_search,2025-01-11 16:26:39,tablet
37095,37095,yandex,2025-01-01 02:01:54,tablet
37096,37096,mail.ru_search,2025-01-16 01:29:48,mobile
37097,37097,vk,2025-01-03 10:28:39,tablet
37098,37098,malinka_ads,2025-01-13 06:32:31,mobile
37099,37099,yandex,2025-01-11 20:08:19,tablet
37100,37100,organic,2025-01-10 12:30:34,desktop
37101,37101,malinka_ads,2025-01-19 13:41:36,desktop
37102,37102,vk,2025-01-01 00:50:09,mobile
37103,37103,yandex,2025-01-15 23:05:12,mobile
37104,37104,organic,2025-01-15 14:06:34,mobile
37105,37105,yandex,2025-01-02 09:48:39,desktop
37106,37106,mail.ru_search,2025-01-04 08:22:45,desktop
37107,37107,vk,2025-01-23 17:17:34,tablet
37108,37108,yandex,2025-01-02 23:05:20,desktop
37109,37109,malinka_ads,2025-01-04 17:45:16,desktop
37110,37110,mail.ru_search,2025-01-01 16:02:21,mobile
37111,37111,organic,2025-01-07 20:49:35,tablet
37112,37112,yandex,2025-01-14 20:10:05,tablet
37113,37113,yandex,2025-01-03 12:17:58,desktop
37114,37114,organic,2025-01-03 15:05:12,desktop
37115,37115,yandex,2025-01-05 21:38:39,tablet
37116,37116,mail.ru_search,2025-01-01 06:31:13,mobile
37117,37117,malinka_ads,2025-01-15 21:44:48,desktop
37118,37118,yandex,2025-01-02 06:04:30,mobile
37119,37119,yandex,2025-01-04 02:15:11,tablet
37120,37120,mail.ru_search,2025-01-01 09:51:28,mobile
37121,37121,yandex,2025-01-08 13:20:53,tablet
37122,37122,yandex,2025-01-04 07:07:44,tablet
37123,37123,organic,2025-01-12 22:07:08,desktop
37124,37124,yandex,2025-01-07 03:11:01,mobile
37125,37125,yandex,2025-01-03 12:52:46,tablet
37126,37126,organic,2025-01-03 02:02:05,tablet
37127,37127,malinka_ads,2025-01-01 06:20:58,mobile
37128,37128,mail.ru_search,2025-01-10 23:44:52,desktop
37129,37129,mail.ru_search,2025-01-04 19:45:58,mobile
37130,37130,yandex,2025-01-06 18:30:18,mobile
37131,37131,malinka_ads,2025-01-09 11:05:02,tablet
37132,37132,organic,2025-01-08 19:59:20,mobile
37133,37133,vk,2025-01-08 20:40:07,tablet
37134,37134,malinka_ads,2025-01-02 03:19:23,desktop
37135,37135,vk,2025-01-04 13:36:16,desktop
37136,37136,yandex,2025-01-12 21:59:49,desktop
37137,37137,yandex,2025-01-11 15:55:48,mobile
37138,37138,vk,2025-01-03 03:34:53,tablet
37139,37139,malinka_ads,2025-01-20 05:18:36,tablet
37140,37140,malinka_ads,2025-01-12 04:36:26,tablet
37141,37141,malinka_ads,2025-01-03 08:02:11,mobile
37142,37142,malinka_ads,2025-01-03 12:12:12,mobile
37143,37143,yandex,2025-01-07 23:04:11,mobile
37144,37144,organic,2025-01-05 14:39:46,desktop
37145,37145,organic,2025-01-25 11:20:22,desktop
37146,37146,malinka_ads,2025-01-09 03:32:46,tablet
37147,37147,vk,2025-01-03 10:52:15,mobile
37148,37148,organic,2025-01-03 08:06:44,desktop
37149,37149,malinka_ads,2025-01-06 08:27:12,desktop
37150,37150,malinka_ads,2025-01-05 22:00:21,tablet
37151,37151,vk,2025-01-03 02:09:09,mobile
37152,37152,organic,2025-01-03 23:48:20,tablet
37153,37153,organic,2025-01-01 05:39:00,mobile
37154,37154,vk,2025-01-03 04:30:06,mobile
37155,37155,vk,2025-01-04 03:23:52,mobile
37156,37156,vk,2025-01-05 13:21:24,mobile
37157,37157,mail.ru_search,2025-01-02 21:49:32,mobile
37158,37158,mail.ru_search,2025-01-06 17:12:15,tablet
37159,37159,organic,2025-01-03 13:11:18,tablet
37160,37160,organic,2025-01-02 05:31:53,tablet
37161,37161,organic,2025-01-03 09:55:09,desktop
37162,37162,malinka_ads,2025-01-05 04:05:36,desktop
37163,37163,malinka_ads,2025-01-07 10:59:05,mobile
37164,37164,organic,2025-01-07 01:46:36,mobile
37165,37165,mail.ru_search,2025-01-26 18:35:13,mobile
37166,37166,vk,2025-01-03 18:49:10,desktop
37167,37167,mail.ru_search,2025-01-06 08:42:24,desktop
37168,37168,organic,2025-01-04 22:57:25,desktop
37169,37169,malinka_ads,2025-01-23 06:11:13,desktop
37170,37170,mail.ru_search,2025-01-09 05:05:16,tablet
37171,37171,yandex,2025-01-05 17:07:14,mobile
37172,37172,mail.ru_search,2025-01-03 22:11:04,desktop
37173,37173,organic,2025-01-01 10:30:50,tablet
37174,37174,mail.ru_search,2025-01-08 12:23:57,mobile
37175,37175,yandex,2025-01-04 04:18:25,tablet
37176,37176,mail.ru_search,2025-01-05 17:18:55,mobile
37177,37177,malinka_ads,2025-01-07 07:49:02,mobile
37178,37178,yandex,2025-01-02 04:18:35,mobile
37179,37179,organic,2025-01-09 22:07:58,mobile
37180,37180,vk,2025-01-01 23:24:53,tablet
37181,37181,organic,2025-01-07 01:47:50,mobile
37182,37182,organic,2025-01-01 15:21:48,mobile
37183,37183,vk,2025-01-02 03:12:46,desktop
37184,37184,mail.ru_search,2025-01-04 02:10:27,desktop
37185,37185,organic,2025-01-04 13:43:56,mobile
37186,37186,malinka_ads,2025-01-21 04:28:26,mobile
37187,37187,yandex,2025-01-18 15:15:03,tablet
37188,37188,vk,2025-01-04 01:52:35,mobile
37189,37189,malinka_ads,2025-01-02 14:04:11,tablet
37190,37190,yandex,2025-01-02 14:55:59,desktop
37191,37191,malinka_ads,2025-01-01 22:29:45,tablet
37192,37192,mail.ru_search,2025-01-18 21:50:00,desktop
37193,37193,malinka_ads,2025-01-04 13:44:32,desktop
37194,37194,mail.ru_search,2025-01-04 02:34:50,desktop
37195,37195,organic,2025-01-12 09:44:12,mobile
37196,37196,vk,2025-01-13 22:49:51,mobile
37197,37197,malinka_ads,2025-01-01 04:39:36,desktop
37198,37198,malinka_ads,2025-01-03 22:35:05,tablet
37199,37199,mail.ru_search,2025-01-13 19:46:16,tablet
37200,37200,malinka_ads,2025-01-01 07:11:14,tablet
37201,37201,organic,2025-01-14 21:19:22,tablet
37202,37202,organic,2025-01-09 01:54:47,desktop
37203,37203,vk,2025-01-11 05:20:18,tablet
37204,37204,malinka_ads,2025-02-06 10:59:00,mobile
37205,37205,organic,2025-01-02 22:21:43,mobile
37206,37206,malinka_ads,2025-01-17 02:20:32,tablet
37207,37207,yandex,2025-01-03 00:55:46,mobile
37208,37208,vk,2025-01-13 20:46:59,desktop
37209,37209,malinka_ads,2025-01-07 07:42:59,mobile
37210,37210,yandex,2025-01-06 10:32:20,tablet
37211,37211,malinka_ads,2025-01-01 19:34:00,mobile
37212,37212,yandex,2025-01-03 02:26:42,tablet
37213,37213,yandex,2025-01-01 08:50:20,tablet
37214,37214,malinka_ads,2025-01-03 14:27:31,desktop
37215,37215,malinka_ads,2025-01-11 01:46:50,desktop
37216,37216,yandex,2025-01-04 11:18:38,mobile
37217,37217,mail.ru_search,2025-01-04 23:22:59,tablet
37218,37218,yandex,2025-01-01 08:55:24,tablet
37219,37219,yandex,2025-01-06 15:50:13,desktop
37220,37220,vk,2025-01-02 14:37:00,mobile
37221,37221,vk,2025-01-01 22:07:59,mobile
37222,37222,organic,2025-01-08 05:00:08,desktop
37223,37223,malinka_ads,2025-01-10 02:34:50,tablet
37224,37224,malinka_ads,2025-01-12 23:37:53,tablet
37225,37225,mail.ru_search,2025-01-16 12:04:56,mobile
37226,37226,vk,2025-01-02 00:42:32,desktop
37227,37227,yandex,2025-01-07 20:04:15,tablet
37228,37228,mail.ru_search,2025-01-05 18:33:46,tablet
37229,37229,vk,2025-01-09 03:55:05,desktop
37230,37230,vk,2025-01-15 12:01:33,desktop
37231,37231,vk,2025-01-04 06:23:19,desktop
37232,37232,mail.ru_search,2025-02-09 21:44:20,desktop
37233,37233,yandex,2025-01-05 07:17:01,tablet
37234,37234,organic,2025-01-02 15:46:39,desktop
37235,37235,malinka_ads,2025-01-07 09:13:27,mobile
37236,37236,vk,2025-01-11 07:32:54,mobile
37237,37237,organic,2025-01-08 23:11:20,tablet
37238,37238,yandex,2025-01-06 17:36:34,mobile
37239,37239,organic,2025-01-19 10:30:22,tablet
37240,37240,vk,2025-01-08 21:47:16,desktop
37241,37241,malinka_ads,2025-01-03 18:28:37,tablet
37242,37242,yandex,2025-01-26 00:25:55,tablet
37243,37243,yandex,2025-01-01 20:43:31,mobile
37244,37244,vk,2025-01-04 06:33:14,desktop
37245,37245,vk,2025-01-10 03:18:15,mobile
37246,37246,mail.ru_search,2025-01-15 21:37:39,tablet
37247,37247,organic,2025-01-04 10:28:05,desktop
37248,37248,vk,2025-01-28 11:57:28,tablet
37249,37249,organic,2025-01-10 23:16:26,mobile
37250,37250,mail.ru_search,2025-01-03 11:47:06,mobile
37251,37251,yandex,2025-01-03 02:01:45,mobile
37252,37252,vk,2025-01-03 05:15:52,tablet
37253,37253,mail.ru_search,2025-01-02 18:22:59,tablet
37254,37254,mail.ru_search,2025-01-01 12:39:22,desktop
37255,37255,organic,2025-01-01 20:34:30,tablet
37256,37256,vk,2025-01-01 07:23:35,tablet
37257,37257,organic,2025-01-02 09:16:13,desktop
37258,37258,yandex,2025-01-07 07:33:46,tablet
37259,37259,malinka_ads,2025-01-04 11:40:23,tablet
37260,37260,organic,2025-01-02 04:39:03,desktop
37261,37261,malinka_ads,2025-01-03 02:10:55,desktop
37262,37262,mail.ru_search,2025-01-01 07:13:33,mobile
37263,37263,organic,2025-01-03 00:00:17,tablet
37264,37264,yandex,2025-01-05 00:16:01,tablet
37265,37265,yandex,2025-01-01 05:00:24,mobile
37266,37266,organic,2025-01-20 22:21:36,desktop
37267,37267,organic,2025-01-10 05:58:44,desktop
37268,37268,mail.ru_search,2025-01-18 23:16:07,mobile
37269,37269,vk,2025-01-05 12:57:34,mobile
37270,37270,malinka_ads,2025-01-21 04:13:51,mobile
37271,37271,mail.ru_search,2025-01-13 05:12:38,desktop
37272,37272,malinka_ads,2025-01-09 01:38:45,tablet
37273,37273,yandex,2025-01-03 10:27:16,mobile
37274,37274,mail.ru_search,2025-01-01 04:11:02,tablet
37275,37275,malinka_ads,2025-01-05 08:54:09,tablet
37276,37276,malinka_ads,2025-01-02 17:12:53,tablet
37277,37277,vk,2025-01-06 20:11:58,tablet
37278,37278,vk,2025-01-04 16:43:59,mobile
37279,37279,vk,2025-01-11 18:24:42,mobile
37280,37280,vk,2025-01-02 09:36:41,tablet
37281,37281,mail.ru_search,2025-01-20 15:56:28,tablet
37282,37282,yandex,2025-01-08 03:06:44,desktop
37283,37283,vk,2025-02-10 12:42:22,tablet
37284,37284,mail.ru_search,2025-01-09 18:57:30,desktop
37285,37285,malinka_ads,2025-01-24 13:10:55,desktop
37286,37286,yandex,2025-01-04 12:35:35,desktop
37287,37287,yandex,2025-01-08 12:05:44,desktop
37288,37288,malinka_ads,2025-01-12 06:51:43,desktop
37289,37289,vk,2025-01-03 20:19:18,tablet
37290,37290,yandex,2025-01-02 04:38:14,mobile
37291,37291,malinka_ads,2025-01-02 06:58:31,tablet
37292,37292,mail.ru_search,2025-01-01 03:04:54,mobile
37293,37293,vk,2025-01-29 11:40:04,mobile
37294,37294,vk,2025-01-01 21:16:53,tablet
37295,37295,vk,2025-01-12 19:15:51,mobile
37296,37296,yandex,2025-01-11 13:25:38,desktop
37297,37297,malinka_ads,2025-01-01 07:06:13,mobile
37298,37298,malinka_ads,2025-01-08 21:22:30,desktop
37299,37299,malinka_ads,2025-01-09 22:25:28,mobile
37300,37300,malinka_ads,2025-01-02 02:33:37,mobile
37301,37301,mail.ru_search,2025-01-01 15:12:31,mobile
37302,37302,organic,2025-01-29 10:13:03,mobile
37303,37303,malinka_ads,2025-01-01 16:05:12,tablet
37304,37304,organic,2025-01-02 09:48:26,desktop
37305,37305,mail.ru_search,2025-01-21 10:50:11,desktop
37306,37306,malinka_ads,2025-01-10 06:50:42,tablet
37307,37307,vk,2025-01-05 01:18:02,desktop
37308,37308,organic,2025-01-07 03:59:52,mobile
37309,37309,malinka_ads,2025-01-04 08:31:37,mobile
37310,37310,yandex,2025-01-08 20:08:10,desktop
37311,37311,vk,2025-01-02 02:08:20,mobile
37312,37312,yandex,2025-01-04 01:15:53,tablet
37313,37313,vk,2025-01-10 18:39:37,tablet
37314,37314,organic,2025-01-05 11:20:49,tablet
37315,37315,mail.ru_search,2025-01-05 16:30:49,mobile
37316,37316,yandex,2025-01-01 13:52:15,tablet
37317,37317,malinka_ads,2025-01-03 16:58:15,mobile
37318,37318,mail.ru_search,2025-01-04 22:51:18,tablet
37319,37319,vk,2025-01-02 20:32:57,mobile
37320,37320,organic,2025-01-01 17:14:56,mobile
37321,37321,mail.ru_search,2025-01-03 21:54:35,mobile
37322,37322,yandex,2025-01-01 21:20:36,tablet
37323,37323,yandex,2025-01-13 18:13:06,desktop
37324,37324,yandex,2025-01-19 05:09:57,mobile
37325,37325,malinka_ads,2025-01-05 10:46:32,tablet
37326,37326,vk,2025-01-02 22:17:50,desktop
37327,37327,yandex,2025-01-04 14:34:23,desktop
37328,37328,malinka_ads,2025-01-01 18:40:01,mobile
37329,37329,malinka_ads,2025-01-06 08:29:02,mobile
37330,37330,vk,2025-01-04 00:43:31,mobile
37331,37331,malinka_ads,2025-01-03 00:48:36,tablet
37332,37332,organic,2025-01-01 08:51:59,desktop
37333,37333,malinka_ads,2025-01-06 10:45:31,tablet
37334,37334,vk,2025-01-04 04:57:39,desktop
37335,37335,yandex,2025-02-14 08:48:34,desktop
37336,37336,mail.ru_search,2025-01-05 05:54:17,desktop
37337,37337,malinka_ads,2025-01-06 19:40:58,tablet
37338,37338,organic,2025-01-01 01:48:30,mobile
37339,37339,yandex,2025-01-06 11:45:18,desktop
37340,37340,yandex,2025-01-02 18:46:57,desktop
37341,37341,malinka_ads,2025-02-02 02:56:25,mobile
37342,37342,malinka_ads,2025-01-01 12:03:35,mobile
37343,37343,vk,2025-01-10 08:17:56,desktop
37344,37344,yandex,2025-01-07 16:17:43,tablet
37345,37345,mail.ru_search,2025-01-02 13:29:54,tablet
37346,37346,mail.ru_search,2025-01-03 11:26:36,mobile
37347,37347,malinka_ads,2025-01-19 17:49:27,tablet
37348,37348,malinka_ads,2025-01-02 03:34:48,mobile
37349,37349,vk,2025-01-09 20:50:23,mobile
37350,37350,yandex,2025-01-06 19:23:14,desktop
37351,37351,malinka_ads,2025-01-03 23:18:46,desktop
37352,37352,vk,2025-01-07 07:21:43,tablet
37353,37353,malinka_ads,2025-01-01 00:27:56,tablet
37354,37354,yandex,2025-01-02 09:52:36,tablet
37355,37355,vk,2025-01-02 16:22:59,tablet
37356,37356,vk,2025-01-02 13:42:54,tablet
37357,37357,mail.ru_search,2025-01-01 14:49:54,desktop
37358,37358,yandex,2025-01-02 03:57:04,desktop
37359,37359,mail.ru_search,2025-01-03 13:07:34,tablet
37360,37360,malinka_ads,2025-01-08 07:50:48,desktop
37361,37361,malinka_ads,2025-01-02 19:53:53,desktop
37362,37362,yandex,2025-01-23 03:51:27,mobile
37363,37363,malinka_ads,2025-01-03 07:05:16,tablet
37364,37364,mail.ru_search,2025-01-14 09:37:06,desktop
37365,37365,yandex,2025-01-12 22:24:11,mobile
37366,37366,malinka_ads,2025-01-02 07:27:25,tablet
37367,37367,malinka_ads,2025-01-02 09:06:20,tablet
37368,37368,yandex,2025-01-07 04:03:32,tablet
37369,37369,yandex,2025-01-04 09:18:20,mobile
37370,37370,malinka_ads,2025-01-02 00:11:42,tablet
37371,37371,malinka_ads,2025-01-01 00:15:17,mobile
37372,37372,organic,2025-01-01 01:12:31,mobile
37373,37373,organic,2025-01-02 20:35:57,mobile
37374,37374,malinka_ads,2025-01-01 07:40:29,desktop
37375,37375,yandex,2025-01-11 16:00:26,desktop
37376,37376,vk,2025-01-02 02:02:57,mobile
37377,37377,malinka_ads,2025-01-21 21:32:23,desktop
37378,37378,malinka_ads,2025-01-06 02:16:09,tablet
37379,37379,mail.ru_search,2025-01-05 23:16:36,mobile
37380,37380,vk,2025-01-02 23:57:23,tablet
37381,37381,organic,2025-01-19 09:43:37,tablet
37382,37382,vk,2025-01-01 01:00:09,mobile
37383,37383,mail.ru_search,2025-01-17 23:12:51,desktop
37384,37384,mail.ru_search,2025-01-01 20:24:00,tablet
37385,37385,mail.ru_search,2025-01-02 12:05:59,tablet
37386,37386,vk,2025-01-06 22:14:27,tablet
37387,37387,vk,2025-01-02 15:02:29,mobile
37388,37388,yandex,2025-01-01 23:52:07,mobile
37389,37389,vk,2025-01-09 20:32:57,mobile
37390,37390,mail.ru_search,2025-01-04 13:48:00,mobile
37391,37391,vk,2025-03-04 10:16:41,mobile
37392,37392,malinka_ads,2025-01-16 10:56:38,tablet
37393,37393,vk,2025-01-01 10:15:24,mobile
37394,37394,organic,2025-01-02 07:06:41,desktop
37395,37395,organic,2025-01-06 12:50:03,tablet
37396,37396,yandex,2025-01-06 04:08:35,tablet
37397,37397,mail.ru_search,2025-01-12 00:33:21,mobile
37398,37398,malinka_ads,2025-01-04 05:40:56,tablet
37399,37399,mail.ru_search,2025-01-02 11:15:07,tablet
37400,37400,malinka_ads,2025-01-13 00:53:24,desktop
37401,37401,malinka_ads,2025-01-01 16:48:25,mobile
37402,37402,organic,2025-01-05 01:57:29,mobile
37403,37403,malinka_ads,2025-01-06 09:25:37,mobile
37404,37404,organic,2025-01-02 08:28:52,mobile
37405,37405,vk,2025-01-02 17:34:48,mobile
37406,37406,malinka_ads,2025-01-14 08:49:47,tablet
37407,37407,yandex,2025-01-01 22:37:43,desktop
37408,37408,organic,2025-01-03 20:27:27,tablet
37409,37409,yandex,2025-01-01 04:08:28,desktop
37410,37410,yandex,2025-01-04 14:24:41,mobile
37411,37411,yandex,2025-01-06 00:30:01,tablet
37412,37412,vk,2025-01-08 12:40:07,mobile
37413,37413,organic,2025-01-04 18:36:51,desktop
37414,37414,mail.ru_search,2025-01-15 19:14:25,desktop
37415,37415,yandex,2025-01-03 09:18:26,desktop
37416,37416,yandex,2025-01-06 03:34:15,tablet
37417,37417,vk,2025-01-06 23:22:50,desktop
37418,37418,mail.ru_search,2025-01-05 09:40:20,tablet
37419,37419,malinka_ads,2025-01-04 10:25:44,tablet
37420,37420,malinka_ads,2025-01-05 07:09:12,tablet
37421,37421,mail.ru_search,2025-01-01 18:59:01,mobile
37422,37422,yandex,2025-01-22 01:03:38,mobile
37423,37423,yandex,2025-01-01 00:59:42,desktop
37424,37424,mail.ru_search,2025-01-08 02:19:50,desktop
37425,37425,organic,2025-01-26 13:52:30,mobile
37426,37426,organic,2025-01-01 10:56:38,mobile
37427,37427,malinka_ads,2025-01-11 05:44:07,mobile
37428,37428,vk,2025-01-12 13:29:51,tablet
37429,37429,vk,2025-01-02 05:39:16,mobile
37430,37430,malinka_ads,2025-01-12 19:16:32,tablet
37431,37431,yandex,2025-01-01 07:04:29,tablet
37432,37432,vk,2025-01-06 06:53:20,mobile
37433,37433,organic,2025-02-06 16:03:26,tablet
37434,37434,organic,2025-01-05 15:52:09,desktop
37435,37435,vk,2025-01-03 15:25:38,tablet
37436,37436,organic,2025-01-02 08:02:13,tablet
37437,37437,yandex,2025-01-01 00:23:23,mobile
37438,37438,vk,2025-01-13 06:06:01,tablet
37439,37439,mail.ru_search,2025-01-14 08:53:00,tablet
37440,37440,malinka_ads,2025-01-01 18:37:13,desktop
37441,37441,vk,2025-01-02 14:31:38,tablet
37442,37442,vk,2025-01-21 12:15:10,tablet
37443,37443,yandex,2025-01-02 13:06:15,tablet
37444,37444,mail.ru_search,2025-01-02 06:10:21,tablet
37445,37445,yandex,2025-01-03 02:46:39,mobile
37446,37446,organic,2025-01-06 00:11:56,mobile
37447,37447,organic,2025-01-03 16:58:25,desktop
37448,37448,yandex,2025-01-02 10:13:49,mobile
37449,37449,malinka_ads,2025-01-06 13:41:27,mobile
37450,37450,malinka_ads,2025-01-10 10:21:42,mobile
37451,37451,organic,2025-01-04 20:55:26,tablet
37452,37452,mail.ru_search,2025-01-05 18:26:28,desktop
37453,37453,mail.ru_search,2025-01-05 06:47:58,tablet
37454,37454,malinka_ads,2025-01-15 16:53:05,tablet
37455,37455,organic,2025-01-23 19:04:19,tablet
37456,37456,vk,2025-01-01 07:16:50,desktop
37457,37457,organic,2025-01-04 12:44:09,desktop
37458,37458,yandex,2025-01-05 23:42:19,mobile
37459,37459,mail.ru_search,2025-01-03 11:08:36,desktop
37460,37460,mail.ru_search,2025-01-06 19:09:59,tablet
37461,37461,malinka_ads,2025-01-01 02:46:02,mobile
37462,37462,yandex,2025-01-02 08:27:51,desktop
37463,37463,vk,2025-01-03 18:58:03,tablet
37464,37464,mail.ru_search,2025-01-01 05:44:00,tablet
37465,37465,mail.ru_search,2025-01-15 20:03:59,tablet
37466,37466,malinka_ads,2025-01-07 04:51:40,mobile
37467,37467,organic,2025-01-04 02:39:25,mobile
37468,37468,organic,2025-01-02 19:41:41,mobile
37469,37469,yandex,2025-01-07 06:27:09,mobile
37470,37470,vk,2025-01-16 02:54:29,tablet
37471,37471,mail.ru_search,2025-01-30 08:40:14,tablet
37472,37472,yandex,2025-01-10 20:22:50,mobile
37473,37473,malinka_ads,2025-01-02 00:09:29,desktop
37474,37474,mail.ru_search,2025-01-06 20:05:04,desktop
37475,37475,yandex,2025-01-04 10:27:06,desktop
37476,37476,organic,2025-01-17 07:43:27,desktop
37477,37477,yandex,2025-01-05 01:33:22,desktop
37478,37478,organic,2025-01-01 19:33:05,tablet
37479,37479,vk,2025-01-21 23:28:20,tablet
37480,37480,malinka_ads,2025-01-01 02:18:50,mobile
