customer_id,segment,region,registration_date
34021,discount_hunter,SPB,2022-01-22
34022,churn_risk,Ekaterinburg,2023-01-30
34023,loyal,Moscow,2024-04-29
34024,returning,Ekaterinburg,2020-05-28
34025,returning,Moscow,2022-12-28
34026,new,SPB,2022-10-25
34027,discount_hunter,Ekaterinburg,2021-09-08
34028,discount_hunter,Ekaterinburg,2022-03-11
34029,high_spender,Kazan,2021-05-15
34030,churn_risk,SPB,2023-02-21
34031,churn_risk,SPB,2022-01-23
34032,new,Kazan,2022-10-12
34033,new,SPB,2022-08-08
34034,returning,SPB,2023-12-11
34035,high_spender,Moscow,2022-09-21
34036,loyal,Ekaterinburg,2024-04-06
34037,new,SPB,2022-01-07
34038,returning,Kazan,2023-09-10
34039,loyal,SPB,2020-09-26
34040,loyal,Ekaterinburg,2024-08-18
34041,returning,Kazan,2023-05-28
34042,discount_hunter,Ekaterinburg,2020-11-03
34043,new,Ekaterinburg,2023-09-16
34044,returning,Ekaterinburg,2022-05-29
34045,loyal,SPB,2021-04-02
34046,loyal,Kazan,2024-11-25
34047,discount_hunter,Ekaterinburg,2022-02-04
34048,churn_risk,Ekaterinburg,2022-01-09
34049,loyal,SPB,2023-12-15
34050,discount_hunter,SPB,2024-09-18
34051,new,Kazan,2022-10-26
34052,high_spender,Moscow,2020-10-27
34053,loyal,SPB,2023-12-10
34054,discount_hunter,SPB,2021-06-15
34055,loyal,Kazan,2022-10-22
34056,loyal,Ekaterinburg,2023-09-07
34057,returning,Ekaterinburg,2021-08-19
34058,returning,Ekaterinburg,2022-08-14
34059,loyal,Ekaterinburg,2022-07-07
34060,churn_risk,SPB,2020-07-18
34061,churn_risk,Kazan,2023-01-01
34062,discount_hunter,Moscow,2023-06-26
34063,discount_hunter,Moscow,2021-07-06
34064,loyal,Kazan,2023-10-16
34065,discount_hunter,Ekaterinburg,2022-05-17
34066,discount_hunter,SPB,2022-01-10
34067,loyal,Moscow,2021-11-18
34068,loyal,Ekaterinburg,2024-01-19
34069,returning,SPB,2022-05-21
34070,new,Ekaterinburg,2021-08-09
34071,new,SPB,2022-01-09
34072,discount_hunter,Ekaterinburg,2021-02-26
34073,returning,Kazan,2022-05-28
34074,returning,Ekaterinburg,2023-08-09
34075,new,SPB,2020-03-15
34076,loyal,SPB,2023-11-30
34077,returning,SPB,2023-12-16
34078,loyal,Moscow,2021-04-09
34079,loyal,Moscow,2024-02-24
34080,returning,Ekaterinburg,2023-05-02
34081,discount_hunter,Moscow,2022-01-30
34082,high_spender,Ekaterinburg,2020-11-24
34083,high_spender,Moscow,2020-03-08
34084,new,Kazan,2021-08-29
34085,new,Moscow,2022-01-16
34086,high_spender,Kazan,2020-09-17
34087,discount_hunter,SPB,2022-07-27
34088,new,Ekaterinburg,2022-07-23
34089,loyal,SPB,2022-03-05
34090,new,Ekaterinburg,2024-07-07
34091,churn_risk,Ekaterinburg,2024-05-28
34092,returning,Moscow,2022-07-16
34093,churn_risk,Kazan,2022-08-13
34094,high_spender,SPB,2024-11-22
34095,new,SPB,2022-11-28
34096,discount_hunter,SPB,2020-06-26
34097,returning,SPB,2020-04-29
34098,churn_risk,Ekaterinburg,2023-07-27
34099,churn_risk,Kazan,2024-10-27
34100,returning,SPB,2023-12-08
34101,new,SPB,2024-10-25
34102,discount_hunter,Moscow,2022-07-30
34103,returning,Kazan,2021-08-17
34104,returning,Ekaterinburg,2024-03-24
34105,returning,Kazan,2020-05-25
34106,discount_hunter,Moscow,2023-11-05
34107,returning,Kazan,2024-09-10
34108,discount_hunter,Ekaterinburg,2021-08-28
34109,returning,SPB,2024-07-09
34110,returning,Ekaterinburg,2020-11-04
34111,new,Kazan,2022-04-21
34112,high_spender,SPB,2020-12-26
34113,returning,Ekaterinburg,2021-12-21
34114,loyal,Moscow,2022-06-25
34115,returning,Kazan,2023-12-22
34116,churn_risk,SPB,2021-04-21
34117,loyal,Kazan,2023-10-06
34118,returning,Ekaterinburg,2022-01-13
34119,churn_risk,Kazan,2021-04-02
34120,churn_risk,SPB,2023-08-09
34121,churn_risk,Moscow,2021-09-15
34122,loyal,Kazan,2020-01-28
34123,new,SPB,2020-10-02
34124,returning,Moscow,2024-07-27
34125,new,Ekaterinburg,2024-01-16
34126,discount_hunter,Kazan,2022-12-01
34127,loyal,SPB,2023-09-24
34128,churn_risk,Moscow,2023-04-28
34129,discount_hunter,Moscow,2023-08-12
34130,high_spender,SPB,2023-09-12
34131,new,Kazan,2021-05-19
34132,returning,Kazan,2024-09-12
34133,returning,Kazan,2020-11-18
34134,discount_hunter,SPB,2024-07-10
34135,new,Kazan,2024-12-23
34136,churn_risk,Moscow,2021-03-03
34137,churn_risk,Moscow,2023-06-06
34138,churn_risk,Kazan,2020-06-14
34139,loyal,Moscow,2020-06-05
34140,churn_risk,SPB,2022-09-27
34141,churn_risk,Moscow,2022-12-27
34142,churn_risk,SPB,2021-10-27
34143,new,Moscow,2023-10-18
34144,discount_hunter,Kazan,2021-12-09
34145,churn_risk,SPB,2020-05-23
34146,high_spender,Ekaterinburg,2024-06-01
34147,returning,SPB,2024-09-06
34148,churn_risk,SPB,2020-09-22
34149,discount_hunter,Ekaterinburg,2022-08-22
34150,loyal,Moscow,2023-09-07
34151,churn_risk,Ekaterinburg,2020-08-01
34152,high_spender,Moscow,2023-07-02
34153,churn_risk,SPB,2022-02-13
34154,discount_hunter,Ekaterinburg,2022-11-07
34155,high_spender,Ekaterinburg,2021-10-15
34156,churn_risk,Kazan,2020-08-16
34157,loyal,Moscow,2020-02-11
34158,loyal,SPB,2022-09-17
34159,discount_hunter,Moscow,2021-05-12
34160,high_spender,Ekaterinburg,2023-03-10
34161,discount_hunter,SPB,2020-06-17
34162,high_spender,Kazan,2023-11-09
34163,churn_risk,Ekaterinburg,2020-01-10
34164,loyal,Kazan,2022-08-30
34165,churn_risk,SPB,2020-01-14
34166,churn_risk,Kazan,2021-09-03
34167,new,Kazan,2024-09-09
34168,high_spender,SPB,2023-07-10
34169,new,Moscow,2020-10-05
34170,loyal,Moscow,2020-12-26
34171,high_spender,SPB,2024-07-15
34172,new,Kazan,2020-06-17
34173,loyal,Moscow,2023-04-12
34174,new,Kazan,2021-10-30
34175,high_spender,Moscow,2021-03-15
34176,new,Moscow,2023-03-13
34177,new,Ekaterinburg,2021-05-07
34178,loyal,SPB,2024-04-15
34179,discount_hunter,Ekaterinburg,2020-05-20
34180,churn_risk,Kazan,2023-05-12
34181,high_spender,Moscow,2021-05-14
34182,discount_hunter,SPB,2022-07-03
34183,churn_risk,Ekaterinburg,2020-02-29
34184,churn_risk,Ekaterinburg,2022-03-02
34185,high_spender,Ekaterinburg,2021-04-29
34186,churn_risk,SPB,2022-01-10
34187,churn_risk,Moscow,2024-09-11
34188,loyal,Moscow,2024-06-24
34189,loyal,Ekaterinburg,2023-11-09
34190,returning,Ekaterinburg,2023-12-28
34191,loyal,Kazan,2022-06-14
34192,new,Ekaterinburg,2022-03-22
34193,churn_risk,Kazan,2022-07-13
34194,new,Kazan,2024-12-04
34195,churn_risk,Ekaterinburg,2021-09-13
34196,high_spender,Moscow,2021-10-31
34197,new,Ekaterinburg,2024-01-11
34198,loyal,Kazan,2022-03-08
34199,new,SPB,2024-09-08
34200,churn_risk,Kazan,2022-02-23
34201,churn_risk,SPB,2020-12-16
34202,high_spender,Moscow,2022-03-03
34203,high_spender,Kazan,2024-06-25
34204,returning,SPB,2021-12-01
34205,returning,Ekaterinburg,2023-08-30
34206,returning,Kazan,2020-08-06
34207,new,Moscow,2020-01-08
34208,loyal,SPB,2022-07-28
34209,churn_risk,Kazan,2020-01-05
34210,churn_risk,Ekaterinburg,2023-11-03
34211,churn_risk,Moscow,2023-04-30
34212,loyal,Ekaterinburg,2024-09-05
34213,new,Ekaterinburg,2021-12-30
34214,loyal,Ekaterinburg,2024-07-24
34215,new,SPB,2023-12-30
34216,loyal,Kazan,2020-09-24
34217,high_spender,Ekaterinburg,2021-02-06
34218,churn_risk,Moscow,2020-05-13
34219,discount_hunter,Ekaterinburg,2024-09-05
34220,returning,Moscow,2020-08-06
34221,churn_risk,Kazan,2024-07-29
34222,returning,Moscow,2022-12-11
34223,returning,Ekaterinburg,2023-05-05
34224,returning,Kazan,2022-04-01
34225,new,Moscow,2022-01-01
34226,discount_hunter,Kazan,2022-04-10
34227,returning,Kazan,2020-01-11
34228,discount_hunter,Moscow,2020-06-08
34229,new,SPB,2020-07-04
34230,loyal,Kazan,2022-09-04
34231,returning,Kazan,2023-08-06
34232,new,SPB,2022-08-24
34233,high_spender,Ekaterinburg,2021-02-23
34234,new,Kazan,2020-03-28
34235,high_spender,Ekaterinburg,2020-12-19
34236,returning,Moscow,2022-05-04
34237,discount_hunter,SPB,2024-05-01
34238,discount_hunter,SPB,2023-05-15
34239,new,SPB,2021-06-04
34240,discount_hunter,Moscow,2023-12-06
34241,new,Moscow,2021-02-19
34242,high_spender,Ekaterinburg,2022-06-23
34243,high_spender,Ekaterinburg,2024-04-01
34244,new,Moscow,2022-02-21
34245,churn_risk,Moscow,2024-09-11
34246,churn_risk,Moscow,2022-04-25
34247,churn_risk,Ekaterinburg,2021-03-06
34248,new,Kazan,2022-09-07
34249,discount_hunter,Moscow,2021-06-14
34250,churn_risk,Moscow,2024-04-26
34251,returning,SPB,2023-07-18
34252,high_spender,SPB,2024-02-15
34253,discount_hunter,Ekaterinburg,2022-02-19
34254,high_spender,Kazan,2020-03-24
34255,loyal,Moscow,2023-09-11
34256,high_spender,Kazan,2021-09-07
34257,loyal,SPB,2024-02-14
34258,returning,Ekaterinburg,2022-03-02
34259,loyal,Ekaterinburg,2020-03-23
34260,new,SPB,2020-03-06
34261,churn_risk,Moscow,2021-06-29
34262,new,Moscow,2023-06-02
34263,churn_risk,Ekaterinburg,2023-02-17
34264,high_spender,Moscow,2020-03-16
34265,new,Moscow,2020-05-14
34266,churn_risk,Moscow,2022-11-24
34267,loyal,Ekaterinburg,2024-08-27
34268,returning,SPB,2020-02-20
34269,returning,SPB,2023-04-28
34270,returning,SPB,2024-08-14
34271,high_spender,Kazan,2023-03-08
34272,loyal,SPB,2022-06-05
34273,returning,SPB,2024-03-12
34274,returning,Kazan,2020-10-02
34275,returning,Kazan,2022-07-09
34276,high_spender,Moscow,2022-09-24
34277,loyal,Kazan,2024-03-31
34278,loyal,SPB,2020-05-06
34279,churn_risk,Moscow,2020-09-10
34280,discount_hunter,Kazan,2020-05-21
34281,loyal,Kazan,2021-03-06
34282,churn_risk,Moscow,2021-02-11
34283,churn_risk,Moscow,2024-12-13
34284,churn_risk,SPB,2021-06-07
34285,churn_risk,SPB,2024-02-16
34286,loyal,Kazan,2021-12-30
34287,high_spender,Moscow,2021-04-13
34288,high_spender,Moscow,2020-09-24
34289,loyal,Kazan,2020-07-07
34290,churn_risk,Ekaterinburg,2024-12-14
34291,high_spender,SPB,2020-11-13
34292,high_spender,Moscow,2023-10-16
34293,churn_risk,SPB,2024-09-17
34294,loyal,Ekaterinburg,2022-12-12
34295,new,Moscow,2023-04-09
34296,high_spender,SPB,2021-06-12
34297,discount_hunter,SPB,2022-03-06
34298,returning,Kazan,2021-04-15
34299,loyal,Ekaterinburg,2020-06-24
34300,high_spender,Moscow,2020-03-05
34301,discount_hunter,Moscow,2020-04-21
34302,churn_risk,SPB,2024-08-16
34303,high_spender,Kazan,2023-03-28
34304,returning,SPB,2024-08-08
34305,discount_hunter,SPB,2020-06-13
34306,high_spender,Moscow,2021-10-17
34307,returning,Moscow,2023-11-18
34308,new,Moscow,2022-04-04
34309,discount_hunter,Kazan,2021-04-08
34310,returning,Moscow,2021-03-29
34311,loyal,Ekaterinburg,2021-10-07
34312,high_spender,Moscow,2024-09-27
34313,discount_hunter,Ekaterinburg,2020-12-14
34314,returning,Moscow,2023-04-14
34315,churn_risk,Moscow,2024-09-19
34316,discount_hunter,SPB,2024-11-15
34317,returning,Kazan,2024-10-15
34318,returning,SPB,2021-06-20
34319,discount_hunter,Ekaterinburg,2024-02-03
34320,new,Ekaterinburg,2021-07-22
34321,returning,SPB,2020-03-04
34322,high_spender,Kazan,2021-08-11
34323,discount_hunter,Kazan,2020-12-11
34324,high_spender,Moscow,2024-04-21
34325,discount_hunter,Moscow,2023-12-22
34326,new,Ekaterinburg,2023-11-13
34327,churn_risk,Kazan,2024-01-31
34328,churn_risk,Moscow,2024-01-01
34329,discount_hunter,SPB,2024-04-05
34330,new,SPB,2023-03-09
34331,returning,Kazan,2021-11-21
34332,churn_risk,Kazan,2023-08-20
34333,discount_hunter,Ekaterinburg,2022-01-09
34334,returning,Kazan,2024-02-06
34335,loyal,Ekaterinburg,2024-05-24
34336,returning,Moscow,2020-02-13
34337,returning,SPB,2022-03-24
34338,high_spender,Moscow,2020-10-28
34339,churn_risk,SPB,2021-12-27
34340,returning,SPB,2021-06-11
34341,churn_risk,Ekaterinburg,2023-05-22
34342,new,SPB,2020-12-08
34343,churn_risk,Kazan,2022-06-26
34344,high_spender,Moscow,2024-09-25
34345,discount_hunter,SPB,2024-04-18
34346,loyal,Kazan,2024-08-17
34347,high_spender,Kazan,2020-04-01
34348,discount_hunter,Moscow,2020-02-13
34349,high_spender,Moscow,2020-03-23
34350,loyal,Kazan,2022-12-12
34351,churn_risk,Kazan,2022-05-11
34352,returning,Ekaterinburg,2023-03-24
34353,loyal,SPB,2022-12-27
34354,loyal,SPB,2024-10-16
34355,loyal,Moscow,2020-09-20
34356,discount_hunter,Ekaterinburg,2022-05-12
34357,loyal,SPB,2023-05-08
34358,returning,Kazan,2024-04-22
34359,new,Kazan,2021-11-11
34360,loyal,Ekaterinburg,2023-07-22
34361,returning,Kazan,2022-02-14
34362,high_spender,Moscow,2024-12-03
34363,returning,Ekaterinburg,2023-01-03
34364,churn_risk,SPB,2022-12-07
34365,new,Kazan,2024-06-21
34366,new,SPB,2022-11-21
34367,discount_hunter,Ekaterinburg,2024-09-08
34368,returning,SPB,2022-10-13
34369,discount_hunter,Moscow,2023-04-13
34370,high_spender,Ekaterinburg,2020-10-18
34371,returning,Kazan,2024-07-15
34372,churn_risk,Kazan,2023-07-08
34373,loyal,SPB,2021-02-04
34374,returning,Ekaterinburg,2022-06-27
34375,churn_risk,SPB,2022-06-16
34376,churn_risk,Ekaterinburg,2022-07-19
34377,loyal,Moscow,2023-09-05
34378,returning,Kazan,2023-11-22
34379,new,Kazan,2022-02-13
34380,discount_hunter,Kazan,2020-11-19
34381,churn_risk,Moscow,2022-01-13
34382,discount_hunter,SPB,2023-04-17
34383,loyal,Moscow,2024-04-09
34384,loyal,Ekaterinburg,2020-06-18
34385,high_spender,Ekaterinburg,2020-04-30
34386,new,Moscow,2024-07-13
34387,returning,Kazan,2023-06-10
34388,loyal,Moscow,2022-03-08
34389,high_spender,Ekaterinburg,2022-09-09
34390,discount_hunter,Ekaterinburg,2024-06-26
34391,churn_risk,SPB,2020-10-04
34392,returning,SPB,2020-03-28
34393,high_spender,SPB,2023-08-11
34394,new,SPB,2021-06-08
34395,churn_risk,SPB,2022-01-04
34396,returning,Moscow,2024-08-16
34397,high_spender,Kazan,2024-07-09
34398,churn_risk,SPB,2022-02-02
34399,high_spender,SPB,2023-04-30
34400,churn_risk,Ekaterinburg,2023-08-24
34401,discount_hunter,Ekaterinburg,2023-05-15
34402,churn_risk,SPB,2022-05-31
34403,returning,Kazan,2020-11-20
34404,new,Moscow,2021-04-13
34405,loyal,Kazan,2023-09-04
34406,discount_hunter,Ekaterinburg,2020-08-18
34407,discount_hunter,Ekaterinburg,2023-10-09
34408,discount_hunter,Kazan,2020-01-11
34409,churn_risk,SPB,2021-12-04
34410,churn_risk,SPB,2023-09-28
34411,returning,Moscow,2021-12-16
34412,returning,Kazan,2021-07-01
34413,high_spender,Ekaterinburg,2023-06-07
34414,returning,SPB,2022-01-05
34415,churn_risk,Ekaterinburg,2021-06-23
34416,high_spender,Ekaterinburg,2022-04-25
34417,returning,Kazan,2022-08-15
34418,new,Kazan,2023-08-25
34419,loyal,Ekaterinburg,2023-07-01
34420,loyal,Ekaterinburg,2023-01-26
34421,discount_hunter,SPB,2020-11-29
34422,discount_hunter,Moscow,2023-03-07
34423,high_spender,Ekaterinburg,2023-10-09
34424,discount_hunter,SPB,2021-06-20
34425,new,Kazan,2020-04-23
34426,new,Moscow,2023-12-02
34427,new,Kazan,2022-05-25
34428,high_spender,Ekaterinburg,2024-11-20
34429,new,SPB,2021-02-28
34430,loyal,Kazan,2023-10-15
34431,returning,Ekaterinburg,2022-08-01
34432,discount_hunter,Kazan,2021-10-31
34433,returning,Moscow,2023-04-20
34434,discount_hunter,Kazan,2022-11-04
34435,loyal,Kazan,2021-01-28
34436,returning,SPB,2023-04-22
34437,returning,Ekaterinburg,2024-05-12
34438,churn_risk,Kazan,2022-07-25
34439,high_spender,Ekaterinburg,2021-04-04
34440,loyal,Ekaterinburg,2023-02-15
34441,high_spender,Kazan,2022-12-13
34442,churn_risk,Moscow,2022-07-20
34443,churn_risk,Moscow,2021-10-08
34444,returning,Kazan,2021-12-10
34445,discount_hunter,Moscow,2023-08-26
34446,returning,Ekaterinburg,2024-09-24
34447,discount_hunter,Moscow,2021-06-23
34448,returning,Kazan,2023-10-08
34449,new,SPB,2024-03-08
34450,new,Moscow,2020-06-12
34451,loyal,Moscow,2024-09-02
34452,new,Kazan,2024-08-19
34453,returning,SPB,2022-03-12
34454,high_spender,Moscow,2020-11-25
34455,new,Moscow,2023-12-15
34456,churn_risk,Kazan,2022-03-09
34457,discount_hunter,Kazan,2023-04-24
34458,returning,Kazan,2022-09-05
34459,discount_hunter,Moscow,2024-01-01
34460,discount_hunter,Kazan,2024-01-27
34461,churn_risk,SPB,2021-04-09
34462,high_spender,Moscow,2022-07-20
34463,churn_risk,Moscow,2022-04-11
34464,new,SPB,2022-01-01
34465,high_spender,Ekaterinburg,2021-12-27
34466,discount_hunter,Kazan,2020-05-15
34467,churn_risk,SPB,2023-04-24
34468,churn_risk,Moscow,2022-02-28
34469,new,Moscow,2021-03-18
34470,high_spender,Ekaterinburg,2024-06-16
34471,discount_hunter,Kazan,2020-06-22
34472,returning,SPB,2020-07-12
34473,churn_risk,SPB,2020-12-19
34474,new,SPB,2023-09-08
34475,discount_hunter,Moscow,2021-06-22
34476,loyal,Ekaterinburg,2022-03-31
34477,returning,Kazan,2024-04-12
34478,loyal,Ekaterinburg,2023-11-01
34479,churn_risk,Moscow,2024-09-01
34480,churn_risk,Ekaterinburg,2023-12-11
34481,discount_hunter,Ekaterinburg,2021-09-28
34482,returning,SPB,2022-12-04
34483,returning,Moscow,2020-10-03
34484,returning,Ekaterinburg,2022-06-07
34485,returning,Kazan,2020-01-11
34486,high_spender,Ekaterinburg,2021-05-09
34487,discount_hunter,SPB,2024-05-07
34488,churn_risk,SPB,2020-01-06
34489,discount_hunter,Ekaterinburg,2024-01-12
34490,high_spender,Kazan,2023-05-08
34491,returning,SPB,2021-06-25
34492,new,SPB,2021-01-08
34493,loyal,Kazan,2024-04-02
34494,new,Moscow,2021-08-11
34495,high_spender,Kazan,2021-01-08
34496,discount_hunter,SPB,2022-11-24
34497,loyal,Moscow,2020-03-20
34498,churn_risk,SPB,2024-02-08
34499,new,Kazan,2020-11-14
34500,new,Kazan,2021-06-05
34501,high_spender,SPB,2021-07-28
34502,churn_risk,Moscow,2023-02-03
34503,churn_risk,Kazan,2024-03-21
34504,high_spender,SPB,2020-02-04
34505,churn_risk,Ekaterinburg,2024-07-14
34506,new,Ekaterinburg,2022-12-02
34507,high_spender,Moscow,2020-03-30
34508,high_spender,Moscow,2021-03-17
34509,high_spender,SPB,2023-09-18
34510,loyal,SPB,2024-04-24
34511,returning,Kazan,2023-10-12
34512,discount_hunter,Moscow,2023-12-06
34513,churn_risk,SPB,2020-01-03
34514,returning,SPB,2024-01-24
34515,returning,SPB,2023-06-18
34516,discount_hunter,Ekaterinburg,2021-11-28
34517,churn_risk,Kazan,2021-04-30
34518,discount_hunter,Moscow,2021-08-15
34519,high_spender,Ekaterinburg,2021-02-18
34520,loyal,Moscow,2022-08-07
34521,churn_risk,Moscow,2023-03-29
34522,high_spender,Moscow,2020-04-10
34523,discount_hunter,Kazan,2020-04-05
34524,churn_risk,Kazan,2023-12-05
34525,returning,Kazan,2024-11-17
34526,discount_hunter,Kazan,2023-04-18
34527,returning,SPB,2023-06-20
34528,loyal,SPB,2023-04-30
34529,new,Ekaterinburg,2020-07-04
34530,returning,Kazan,2024-07-21
34531,churn_risk,Kazan,2020-10-21
34532,returning,Kazan,2023-05-15
34533,discount_hunter,Ekaterinburg,2022-10-30
34534,high_spender,Moscow,2021-06-05
34535,discount_hunter,Kazan,2024-12-02
34536,returning,Ekaterinburg,2020-12-03
34537,discount_hunter,Kazan,2024-05-07
34538,high_spender,Kazan,2024-06-05
34539,new,Kazan,2023-04-14
34540,high_spender,Kazan,2022-06-29
34541,high_spender,Ekaterinburg,2024-07-13
34542,loyal,Kazan,2021-07-05
34543,new,SPB,2023-10-02
34544,loyal,Ekaterinburg,2023-01-23
34545,discount_hunter,Kazan,2024-05-09
34546,returning,Ekaterinburg,2022-04-22
34547,new,Moscow,2021-10-08
34548,high_spender,Kazan,2022-06-11
34549,churn_risk,Ekaterinburg,2020-02-24
34550,high_spender,Ekaterinburg,2020-08-26
34551,churn_risk,Ekaterinburg,2021-09-04
34552,loyal,Kazan,2024-08-06
34553,churn_risk,Ekaterinburg,2024-07-15
34554,churn_risk,Ekaterinburg,2023-08-24
34555,discount_hunter,Ekaterinburg,2024-09-26
34556,returning,Moscow,2021-10-20
34557,new,Ekaterinburg,2021-05-06
34558,new,Kazan,2023-11-09
34559,new,Kazan,2021-02-10
34560,new,Ekaterinburg,2021-04-12
34561,high_spender,Moscow,2021-05-20
34562,high_spender,Kazan,2022-03-18
34563,churn_risk,Ekaterinburg,2023-06-30
34564,returning,Kazan,2023-04-27
34565,high_spender,Ekaterinburg,2024-07-03
34566,returning,Kazan,2023-08-08
34567,returning,Moscow,2022-02-04
34568,returning,Ekaterinburg,2020-01-25
34569,high_spender,Kazan,2024-08-11
34570,high_spender,Moscow,2023-12-06
34571,discount_hunter,Kazan,2024-06-28
34572,high_spender,SPB,2020-05-07
34573,churn_risk,SPB,2024-10-19
34574,discount_hunter,Moscow,2022-05-11
34575,loyal,SPB,2024-03-07
34576,loyal,Ekaterinburg,2022-05-01
34577,new,Ekaterinburg,2020-11-28
34578,churn_risk,Ekaterinburg,2022-01-21
34579,churn_risk,SPB,2021-05-22
34580,loyal,Moscow,2022-07-24
34581,discount_hunter,Moscow,2020-05-02
34582,churn_risk,Ekaterinburg,2021-09-25
34583,high_spender,SPB,2022-11-30
34584,loyal,Moscow,2022-08-15
34585,loyal,Kazan,2024-10-17
34586,returning,Moscow,2024-07-22
34587,high_spender,Kazan,2022-12-31
34588,loyal,Kazan,2023-09-10
34589,loyal,SPB,2020-01-02
34590,returning,Kazan,2024-02-20
34591,discount_hunter,Kazan,2021-05-15
34592,loyal,Moscow,2021-01-10
34593,churn_risk,Moscow,2021-06-18
34594,returning,SPB,2020-05-25
34595,loyal,Kazan,2021-01-29
34596,returning,SPB,2022-05-01
34597,discount_hunter,Kazan,2021-08-14
34598,churn_risk,Kazan,2023-05-23
34599,returning,Ekaterinburg,2024-09-14
34600,loyal,Ekaterinburg,2024-06-10
34601,high_spender,Ekaterinburg,2021-09-06
34602,loyal,Moscow,2023-05-23
34603,new,Moscow,2023-04-12
34604,churn_risk,SPB,2021-04-30
34605,returning,SPB,2021-10-14
34606,loyal,Kazan,2022-04-07
34607,new,Ekaterinburg,2023-02-18
34608,new,SPB,2024-02-20
34609,high_spender,Kazan,2020-06-30
34610,churn_risk,Kazan,2020-08-19
34611,high_spender,SPB,2024-08-04
34612,churn_risk,Kazan,2024-10-17
34613,loyal,SPB,2021-05-21
34614,churn_risk,Kazan,2020-03-01
34615,discount_hunter,Ekaterinburg,2022-06-28
34616,new,Kazan,2024-04-21
34617,churn_risk,SPB,2023-05-21
34618,returning,Ekaterinburg,2020-10-03
34619,loyal,SPB,2020-11-09
34620,high_spender,Kazan,2020-05-01
34621,churn_risk,SPB,2024-02-14
34622,high_spender,Moscow,2024-05-24
34623,high_spender,Ekaterinburg,2021-03-27
34624,high_spender,Ekaterinburg,2022-03-24
34625,churn_risk,Moscow,2023-10-06
34626,discount_hunter,Ekaterinburg,2023-08-06
34627,new,Kazan,2024-02-25
34628,returning,Kazan,2024-09-03
34629,returning,Kazan,2022-08-01
34630,high_spender,Moscow,2022-02-03
34631,churn_risk,Moscow,2021-05-25
34632,discount_hunter,SPB,2023-04-15
34633,returning,SPB,2024-09-04
34634,discount_hunter,Moscow,2022-05-28
34635,discount_hunter,Moscow,2022-01-03
34636,returning,Moscow,2020-08-20
34637,returning,Kazan,2023-11-11
34638,churn_risk,Ekaterinburg,2023-11-29
34639,discount_hunter,SPB,2022-12-27
34640,loyal,Ekaterinburg,2020-06-12
34641,high_spender,Ekaterinburg,2023-03-17
34642,high_spender,Ekaterinburg,2021-11-29
34643,discount_hunter,SPB,2023-08-06
34644,returning,Ekaterinburg,2020-01-15
34645,discount_hunter,Kazan,2021-12-17
34646,new,Kazan,2023-07-12
34647,new,Ekaterinburg,2023-07-01
34648,loyal,Kazan,2021-05-06
34649,loyal,SPB,2022-11-04
34650,new,Ekaterinburg,2023-12-22
34651,returning,Kazan,2023-11-14
34652,churn_risk,Moscow,2024-04-07
34653,discount_hunter,Kazan,2021-05-11
34654,loyal,Kazan,2023-05-28
34655,returning,Moscow,2024-09-28
34656,high_spender,Ekaterinburg,2024-06-18
34657,new,Ekaterinburg,2022-03-16
34658,churn_risk,Kazan,2023-12-21
34659,loyal,Ekaterinburg,2024-08-25
34660,new,SPB,2021-05-07
34661,high_spender,Kazan,2024-10-05
34662,loyal,SPB,2024-08-11
34663,loyal,Kazan,2021-09-16
34664,discount_hunter,Ekaterinburg,2024-01-05
34665,discount_hunter,Moscow,2024-01-01
34666,loyal,Ekaterinburg,2023-10-13
34667,high_spender,Kazan,2020-02-27
34668,discount_hunter,SPB,2024-04-01
34669,discount_hunter,Kazan,2020-04-25
34670,high_spender,SPB,2023-10-08
34671,high_spender,Moscow,2020-04-27
34672,discount_hunter,Ekaterinburg,2024-04-14
34673,returning,Ekaterinburg,2021-10-27
34674,churn_risk,SPB,2023-08-28
34675,high_spender,Ekaterinburg,2024-02-06
34676,discount_hunter,Ekaterinburg,2020-07-24
34677,new,Ekaterinburg,2021-01-25
34678,new,Moscow,2022-10-15
34679,new,Kazan,2020-06-22
34680,high_spender,Kazan,2020-06-04
34681,new,SPB,2022-02-18
34682,new,Kazan,2021-06-27
34683,discount_hunter,Moscow,2020-09-12
34684,churn_risk,Kazan,2021-01-01
34685,new,SPB,2024-11-24
34686,high_spender,SPB,2022-03-09
34687,loyal,Moscow,2024-01-25
34688,discount_hunter,SPB,2024-04-14
34689,new,SPB,2020-06-17
34690,returning,Moscow,2024-09-10
34691,high_spender,Moscow,2020-07-28
34692,returning,Moscow,2022-03-18
34693,high_spender,Kazan,2020-10-13
34694,discount_hunter,Moscow,2024-08-01
34695,churn_risk,Ekaterinburg,2020-08-13
34696,returning,Ekaterinburg,2020-05-22
34697,churn_risk,Moscow,2021-03-21
34698,new,SPB,2023-05-27
34699,churn_risk,Ekaterinburg,2021-09-09
34700,discount_hunter,Kazan,2023-08-15
34701,loyal,SPB,2024-08-27
34702,discount_hunter,SPB,2021-08-26
34703,loyal,SPB,2024-12-29
34704,discount_hunter,Ekaterinburg,2021-05-20
34705,discount_hunter,SPB,2023-12-21
34706,returning,Ekaterinburg,2023-08-16
34707,discount_hunter,SPB,2024-12-28
34708,churn_risk,SPB,2022-12-08
34709,loyal,SPB,2021-06-16
