,return_id,transaction_id,customer_id,product_id,reason
18462,18463,2910,1154,217,damaged
18463,18464,2536,1012,317,other
18464,18465,2917,1158,260,other
18465,18466,92009,35562,282,wrong_size
18466,18467,84488,32645,253,damaged
18467,18468,128695,49652,57,wrong_size
18468,18469,119839,46200,479,damaged
18469,18470,43756,16906,495,damaged
18470,18471,118279,45616,145,damaged
18471,18472,128191,49456,415,damaged
18472,18473,9332,3632,6,damaged
18473,18474,128159,49444,308,other
18474,18475,107175,41313,243,wrong_size
18475,18476,122588,47241,77,damaged
18476,18477,39637,15295,137,damaged
18477,18478,103907,40076,202,other
18478,18479,117408,45287,28,damaged
18479,18480,14368,5554,409,defect
18480,18481,7515,2900,141,other
18481,18482,112831,43483,370,wrong_size
18482,18483,1123,461,111,wrong_size
18483,18484,100477,38772,412,damaged
18484,18485,72405,27950,84,defect
18485,18486,49482,19088,32,wrong_size
18486,18487,63474,24528,326,wrong_size
18487,18488,101740,39244,352,other
18488,18489,120377,46418,319,damaged
18489,18490,12934,4996,477,wrong_size
18490,18491,74991,28955,428,other
18491,18492,90645,35039,41,damaged
18492,18493,96339,37208,451,damaged
18493,18494,37189,14365,60,damaged
18494,18495,88765,34330,378,other
18495,18496,109804,42326,448,defect
18496,18497,3261,1287,243,damaged
18497,18498,12081,4673,243,other
18498,18499,67607,26129,188,wrong_size
18499,18500,45424,17548,13,other
18500,18501,51230,19782,224,other
18501,18502,103001,39726,253,wrong_size
18502,18503,109698,42290,496,defect
18503,18504,11611,4494,286,damaged
18504,18505,21144,8160,365,damaged
18505,18506,79877,30860,283,defect
18506,18507,128275,49485,295,wrong_size
18507,18508,8668,3376,69,other
18508,18509,40451,15614,394,other
18509,18510,61984,23977,156,other
18510,18511,6506,2512,10,wrong_size
18511,18512,103664,39975,428,other
18512,18513,100105,38636,148,defect
18513,18514,85256,32942,150,damaged
18514,18515,10101,3921,211,damaged
18515,18516,103038,39744,389,wrong_size
18516,18517,18230,7026,125,defect
18517,18518,63868,24672,399,defect
18518,18519,41001,15824,193,other
18519,18520,85641,33100,179,other
18520,18521,45372,17526,1,wrong_size
18521,18522,85465,33035,129,damaged
18522,18523,51687,19971,331,wrong_size
18523,18524,121977,47000,1,defect
18524,18525,57448,22236,407,defect
18525,18526,7738,2994,193,damaged
18526,18527,121930,46987,203,defect
18527,18528,94893,36641,86,wrong_size
18528,18529,114512,44126,115,defect
18529,18530,74313,28694,264,other
18530,18531,2101,839,322,other
18531,18532,109275,42129,163,damaged
18532,18533,62236,24073,498,wrong_size
18533,18534,80233,30995,174,damaged
18534,18535,87483,33841,92,defect
18535,18536,73594,28411,316,damaged
18536,18537,44641,17251,453,wrong_size
18537,18538,17343,6712,371,damaged
18538,18539,27638,10677,454,wrong_size
18539,18540,5036,1947,477,damaged
18540,18541,105881,40827,312,defect
18541,18542,100619,38821,176,defect
18542,18543,120884,46600,452,defect
18543,18544,98122,37881,452,other
18544,18545,117018,45150,323,damaged
18545,18546,94331,36429,37,defect
18546,18547,60874,23538,347,wrong_size
18547,18548,63460,24526,409,defect
18548,18549,10353,4019,71,damaged
18549,18550,1199,494,198,damaged
18550,18551,34528,13344,214,defect
18551,18552,121257,46739,446,defect
18552,18553,18781,7231,99,defect
18553,18554,91352,35315,64,damaged
18554,18555,25091,9671,221,damaged
18555,18556,57481,22251,28,wrong_size
18556,18557,24980,9633,50,other
18557,18558,75588,29188,126,damaged
18558,18559,22891,8843,134,defect
18559,18560,74060,28592,82,wrong_size
18560,18561,31466,12147,225,wrong_size
18561,18562,113665,43799,110,wrong_size
18562,18563,76678,29603,395,defect
18563,18564,110464,42609,209,wrong_size
18564,18565,38001,14668,293,damaged
18565,18566,15771,6118,151,defect
18566,18567,75945,29330,421,damaged
18567,18568,31273,12077,257,defect
18568,18569,71480,27599,316,other
18569,18570,22237,8584,90,wrong_size
18570,18571,14258,5513,150,other
18571,18572,106128,40922,416,other
18572,18573,8723,3402,200,other
18573,18574,56383,21845,8,defect
18574,18575,63062,24388,221,defect
18575,18576,113036,43558,395,defect
18576,18577,127264,49111,129,damaged
18577,18578,35562,13740,380,other
18578,18579,123040,47417,495,defect
18579,18580,33390,12906,75,defect
18580,18581,122788,47317,172,wrong_size
18581,18582,82607,31902,235,defect
18582,18583,60100,23231,183,other
18583,18584,110506,42626,202,wrong_size
18584,18585,74074,28598,469,wrong_size
18585,18586,104721,40386,258,wrong_size
18586,18587,92326,35682,495,damaged
18587,18588,121742,46911,198,other
18588,18589,99970,38583,482,damaged
18589,18590,65556,25332,5,other
18590,18591,49593,19129,95,damaged
18591,18592,111425,42969,496,wrong_size
18592,18593,124256,47901,47,other
18593,18594,68080,26316,407,damaged
18594,18595,53041,20522,246,defect
18595,18596,87457,33831,51,wrong_size
18596,18597,16961,6552,339,damaged
18597,18598,111798,43105,451,damaged
18598,18599,54662,21178,5,damaged
18599,18600,93182,35999,133,damaged
18600,18601,99742,38503,392,defect
18601,18602,128962,49742,443,defect
18602,18603,118146,45568,180,defect
18603,18604,116071,44753,198,other
18604,18605,40813,15757,48,damaged
18605,18606,99269,38313,389,damaged
18606,18607,61767,23882,63,wrong_size
18607,18608,25659,9922,347,wrong_size
18608,18609,125960,48589,431,damaged
18609,18610,9199,3581,234,wrong_size
18610,18611,47964,18527,256,damaged
18611,18612,107539,41462,450,wrong_size
18612,18613,51519,19899,181,other
18613,18614,24930,9613,212,defect
18614,18615,1250,514,270,other
18615,18616,48408,18693,140,wrong_size
18616,18617,85412,33010,344,wrong_size
18617,18618,31821,12287,361,other
18618,18619,87286,33766,64,wrong_size
18619,18620,45458,17558,8,other
18620,18621,96911,37411,389,defect
18621,18622,123958,47784,306,defect
18622,18623,11542,4472,282,other
18623,18624,90850,35107,25,wrong_size
18624,18625,1752,716,495,defect
18625,18626,103431,39896,39,wrong_size
18626,18627,100821,38886,366,defect
18627,18628,115726,44608,290,other
18628,18629,113313,43660,62,wrong_size
18629,18630,119255,45987,136,other
18630,18631,17820,6879,288,other
18631,18632,118642,45746,88,other
18632,18633,275,123,181,damaged
18633,18634,100299,38705,295,wrong_size
18634,18635,37156,14351,431,wrong_size
18635,18636,13077,5055,294,other
18636,18637,86644,33498,295,damaged
18637,18638,15613,6056,53,other
18638,18639,44950,17377,487,damaged
18639,18640,31438,12136,328,wrong_size
18640,18641,108642,41891,250,damaged
18641,18642,61087,23624,129,defect
18642,18643,55275,21412,235,defect
18643,18644,2045,817,35,defect
18644,18645,104439,40285,102,defect
18645,18646,63083,24396,458,defect
18646,18647,38644,14909,8,wrong_size
18647,18648,80061,30936,196,defect
18648,18649,37679,14559,476,other
18649,18650,71679,27685,466,damaged
18650,18651,101839,39290,408,other
18651,18652,27664,10685,195,wrong_size
18652,18653,22332,8616,456,defect
18653,18654,59757,23087,58,damaged
18654,18655,68138,26336,80,other
18655,18656,120727,46537,341,wrong_size
18656,18657,52244,20189,263,wrong_size
18657,18658,124972,48200,259,defect
18658,18659,59193,22863,440,wrong_size
18659,18660,94734,36580,181,wrong_size
18660,18661,123017,47406,368,other
18661,18662,10860,4213,96,other
18662,18663,29546,11405,466,defect
18663,18664,45878,17720,320,wrong_size
18664,18665,87164,33707,146,damaged
18665,18666,91876,35516,444,other
18666,18667,108716,41923,272,defect
18667,18668,5262,2036,84,damaged
18668,18669,61455,23768,119,other
18669,18670,228,102,182,defect
18670,18671,45754,17669,334,damaged
18671,18672,8805,3436,191,wrong_size
18672,18673,63760,24636,477,defect
18673,18674,41648,16086,46,wrong_size
18674,18675,4513,1741,39,defect
18675,18676,33999,13134,274,wrong_size
18676,18677,125519,48415,319,wrong_size
18677,18678,71585,27646,292,defect
18678,18679,56099,21750,56,defect
18679,18680,47528,18364,98,defect
18680,18681,85775,33153,236,other
18681,18682,61564,23811,353,wrong_size
18682,18683,46724,18055,140,other
18683,18684,25986,10066,111,damaged
18684,18685,111982,43170,447,damaged
18685,18686,47635,18396,367,other
18686,18687,26382,10214,410,other
18687,18688,125875,48558,186,other
18688,18689,65405,25275,179,wrong_size
18689,18690,61444,23764,319,defect
18690,18691,90738,35071,157,wrong_size
18691,18692,36052,13930,413,defect
18692,18693,113476,43725,448,other
18693,18694,23999,9249,140,wrong_size
18694,18695,128139,49432,138,wrong_size
18695,18696,3668,1435,231,other
18696,18697,54378,21070,86,defect
18697,18698,44716,17277,414,wrong_size
18698,18699,96796,37369,205,wrong_size
18699,18700,37600,14533,152,defect
18700,18701,110827,42746,246,wrong_size
18701,18702,89309,34538,305,damaged
18702,18703,103100,39776,101,wrong_size
18703,18704,116385,44890,159,defect
18704,18705,20694,7975,381,damaged
18705,18706,16716,6464,411,wrong_size
18706,18707,89592,34647,428,wrong_size
18707,18708,19213,7403,320,damaged
18708,18709,77733,30039,257,wrong_size
18709,18710,127072,49037,445,damaged
18710,18711,109817,42332,182,wrong_size
18711,18712,40361,15578,428,wrong_size
18712,18713,33494,12952,346,damaged
18713,18714,89412,34574,349,other
18714,18715,18174,7008,73,damaged
18715,18716,28735,11091,104,damaged
18716,18717,83589,32291,337,wrong_size
18717,18718,38688,14923,29,defect
18718,18719,29900,11544,244,damaged
18719,18720,21488,8284,415,other
18720,18721,61174,23655,243,other
18721,18722,38986,15042,45,defect
18722,18723,115214,44401,34,damaged
18723,18724,3150,1239,117,other
18724,18725,4056,1568,66,damaged
18725,18726,2258,904,193,wrong_size
18726,18727,93435,36088,431,defect
18727,18728,17490,6771,113,other
18728,18729,24214,9335,120,wrong_size
18729,18730,41866,16170,430,damaged
18730,18731,116362,44881,69,damaged
18731,18732,16484,6380,264,wrong_size
18732,18733,6025,2325,348,other
18733,18734,846,355,38,defect
18734,18735,42188,16285,463,defect
18735,18736,125429,48383,436,wrong_size
18736,18737,171,84,234,wrong_size
18737,18738,88540,34240,60,other
18738,18739,85252,32939,320,other
18739,18740,85102,32882,436,other
18740,18741,21995,8495,337,other
18741,18742,122530,47221,263,damaged
18742,18743,12193,4716,433,defect
18743,18744,105062,40517,472,defect
18744,18745,27284,10542,84,other
18745,18746,39215,15128,381,defect
18746,18747,26618,10291,6,defect
18747,18748,123761,47701,244,damaged
18748,18749,109954,42390,371,wrong_size
18749,18750,58438,22588,85,other
18750,18751,50944,19670,36,damaged
18751,18752,116866,45090,378,defect
18752,18753,68012,26291,99,defect
18753,18754,110525,42631,129,damaged
18754,18755,84422,32615,266,wrong_size
18755,18756,128152,49438,91,defect
18756,18757,120305,46390,167,defect
18757,18758,7966,3077,352,wrong_size
18758,18759,71330,27547,476,wrong_size
18759,18760,28823,11122,14,wrong_size
18760,18761,82016,31681,225,damaged
18761,18762,48689,18797,265,other
18762,18763,107350,41387,262,wrong_size
18763,18764,13276,5124,436,wrong_size
18764,18765,189,92,405,damaged
18765,18766,26512,10261,295,wrong_size
18766,18767,88874,34366,392,defect
18767,18768,39133,15094,6,defect
18768,18769,124876,48161,154,defect
18769,18770,122901,47358,218,other
18770,18771,10891,4224,141,wrong_size
18771,18772,32162,12423,285,wrong_size
18772,18773,92762,35835,411,other
18773,18774,23881,9208,177,other
18774,18775,15046,5837,348,other
18775,18776,44607,17236,450,other
18776,18777,87708,33931,115,damaged
18777,18778,23397,9021,92,wrong_size
18778,18779,87916,34006,481,other
18779,18780,72890,28146,453,wrong_size
18780,18781,54286,21031,411,wrong_size
18781,18782,73741,28472,227,defect
18782,18783,85368,32993,299,damaged
18783,18784,9185,3576,306,defect
18784,18785,3885,1515,110,damaged
18785,18786,78038,30158,171,other
18786,18787,34811,13464,469,wrong_size
18787,18788,15549,6030,117,defect
18788,18789,52503,20292,269,wrong_size
18789,18790,22710,8770,180,wrong_size
18790,18791,241,109,122,wrong_size
18791,18792,116109,44767,247,defect
18792,18793,66525,25700,413,wrong_size
18793,18794,112922,43518,88,wrong_size
18794,18795,55584,21539,279,wrong_size
18795,18796,120365,46415,15,other
18796,18797,15632,6061,354,damaged
18797,18798,21603,8333,435,defect
18798,18799,31624,12216,167,other
18799,18800,102617,39596,280,wrong_size
18800,18801,654,271,178,wrong_size
18801,18802,49704,19176,226,other
18802,18803,108512,41840,342,wrong_size
18803,18804,16029,6218,274,damaged
18804,18805,111619,43042,401,wrong_size
18805,18806,21225,8191,135,wrong_size
18806,18807,52251,20194,169,other
18807,18808,48162,18596,21,damaged
18808,18809,90006,34797,458,wrong_size
18809,18810,83199,32145,305,defect
18810,18811,89863,34746,163,defect
18811,18812,54499,21116,153,wrong_size
18812,18813,69113,26703,443,defect
18813,18814,77039,29756,160,wrong_size
18814,18815,75915,29320,356,defect
18815,18816,86851,33579,128,defect
18816,18817,121123,46688,453,other
18817,18818,4739,1827,408,defect
18818,18819,123612,47637,38,defect
18819,18820,30360,11721,156,other
18820,18821,63282,24462,79,other
18821,18822,65702,25395,311,other
18822,18823,28914,11153,407,damaged
18823,18824,111944,43158,413,damaged
18824,18825,95291,36780,486,wrong_size
18825,18826,90721,35067,80,wrong_size
18826,18827,102081,39384,443,defect
18827,18828,210,98,54,wrong_size
18828,18829,10158,3942,463,other
18829,18830,34219,13225,50,other
18830,18831,44328,17124,195,other
18831,18832,68410,26433,168,defect
18832,18833,111258,42908,156,wrong_size
18833,18834,63881,24675,392,wrong_size
18834,18835,10941,4241,436,wrong_size
18835,18836,66751,25783,31,other
18836,18837,112165,43238,212,damaged
18837,18838,76853,29677,271,damaged
18838,18839,42353,16348,212,defect
18839,18840,14096,5451,354,wrong_size
18840,18841,115263,44419,429,damaged
18841,18842,11787,4561,457,damaged
18842,18843,103240,39823,439,wrong_size
18843,18844,50300,19405,404,defect
18844,18845,30447,11751,196,damaged
18845,18846,53879,20860,419,wrong_size
18846,18847,80971,31293,397,damaged
18847,18848,53854,20852,49,defect
18848,18849,67535,26098,275,damaged
18849,18850,266,120,248,defect
18850,18851,122300,47134,341,other
18851,18852,53447,20679,83,other
18852,18853,56712,21972,153,damaged
18853,18854,17432,6747,214,damaged
18854,18855,120659,46516,160,wrong_size
18855,18856,92899,35886,74,other
18856,18857,12266,4736,331,defect
18857,18858,121846,46946,369,damaged
18858,18859,10217,3961,202,damaged
18859,18860,7313,2818,178,defect
18860,18861,92867,35874,486,other
18861,18862,100325,38713,69,defect
18862,18863,91549,35393,474,wrong_size
18863,18864,23588,9093,227,damaged
18864,18865,27392,10588,476,damaged
18865,18866,93279,36033,130,defect
18866,18867,5107,1970,80,defect
18867,18868,23213,8960,78,defect
18868,18869,65784,25426,174,wrong_size
18869,18870,73053,28199,445,defect
18870,18871,8065,3115,271,other
18871,18872,41458,16013,3,other
18872,18873,1074,441,413,other
18873,18874,62042,24003,162,other
18874,18875,115795,44636,157,defect
18875,18876,69916,27012,434,wrong_size
18876,18877,25894,10027,388,other
18877,18878,633,262,258,other
18878,18879,33923,13106,72,damaged
18879,18880,92653,35798,18,defect
18880,18881,90824,35098,346,other
18881,18882,56510,21895,430,defect
18882,18883,31721,12248,215,wrong_size
18883,18884,10703,4150,300,defect
18884,18885,119179,45957,159,defect
18885,18886,103976,40100,273,other
18886,18887,31413,12128,342,other
18887,18888,68368,26416,93,other
18888,18889,78068,30167,412,other
18889,18890,64232,24799,275,other
18890,18891,75263,29061,78,wrong_size
18891,18892,31336,12101,103,damaged
18892,18893,124446,47989,323,defect
18893,18894,92530,35756,316,damaged
18894,18895,39064,15074,106,other
18895,18896,43753,16905,107,other
18896,18897,52850,20433,14,defect
18897,18898,17978,6937,284,defect
18898,18899,118311,45632,361,other
18899,18900,112033,43190,406,damaged
18900,18901,7511,2899,56,damaged
18901,18902,42351,16347,235,wrong_size
18902,18903,101329,39077,167,wrong_size
18903,18904,35561,13739,329,damaged
18904,18905,101012,38961,450,other
18905,18906,80619,31151,350,wrong_size
18906,18907,89510,34615,285,defect
18907,18908,54727,21200,436,wrong_size
18908,18909,112669,43429,3,damaged
18909,18910,26600,10287,101,damaged
18910,18911,104762,40400,105,other
18911,18912,93112,35971,386,defect
18912,18913,109291,42137,48,other
18913,18914,93525,36120,444,damaged
18914,18915,82392,31828,68,defect
18915,18916,77984,30138,207,other
18916,18917,75982,29345,298,wrong_size
18917,18918,55908,21668,104,damaged
18918,18919,108788,41944,70,damaged
18919,18920,42589,16445,460,defect
18920,18921,64565,24937,327,damaged
18921,18922,17380,6730,131,other
18922,18923,65183,25191,473,damaged
18923,18924,60735,23487,329,wrong_size
18924,18925,8940,3483,158,damaged
18925,18926,58647,22665,370,wrong_size
18926,18927,31912,12329,279,other
18927,18928,119816,46192,165,other
18928,18929,18934,7290,162,other
18929,18930,33953,13115,326,other
18930,18931,96772,37361,332,defect
18931,18932,82956,32047,442,other
18932,18933,123013,47404,451,wrong_size
18933,18934,42607,16449,407,defect
18934,18935,128364,49523,386,other
18935,18936,66343,25624,223,wrong_size
18936,18937,73081,28208,424,damaged
18937,18938,66186,25569,321,defect
18938,18939,114665,44175,212,defect
18939,18940,57924,22401,27,defect
18940,18941,36474,14097,123,defect
18941,18942,17726,6847,7,defect
18942,18943,45001,17403,179,damaged
18943,18944,20348,7840,495,wrong_size
18944,18945,116884,45096,239,wrong_size
18945,18946,89387,34566,139,wrong_size
18946,18947,123599,47631,339,defect
18947,18948,125472,48398,169,wrong_size
18948,18949,51101,19728,180,other
18949,18950,90081,34829,261,damaged
18950,18951,73246,28275,469,damaged
18951,18952,105261,40599,350,damaged
18952,18953,110296,42537,43,defect
18953,18954,6135,2373,74,damaged
18954,18955,4033,1563,329,damaged
18955,18956,99743,38504,281,other
18956,18957,97232,37539,420,wrong_size
18957,18958,31885,12319,420,other
18958,18959,124416,47976,488,damaged
18959,18960,46688,18040,93,other
18960,18961,72300,27915,75,defect
18961,18962,30285,11692,361,other
18962,18963,89285,34530,16,defect
18963,18964,99644,38468,289,other
18964,18965,41350,15973,309,wrong_size
18965,18966,96545,37282,460,other
18966,18967,3941,1532,304,wrong_size
18967,18968,111482,42993,188,defect
18968,18969,6573,2539,1,other
18969,18970,36733,14187,441,damaged
18970,18971,42510,16413,368,other
18971,18972,76424,29509,10,damaged
18972,18973,2065,825,461,damaged
18973,18974,19897,7673,108,wrong_size
18974,18975,45716,17656,459,defect
18975,18976,45530,17586,8,other
18976,18977,38934,15021,459,defect
18977,18978,102868,39681,36,wrong_size
18978,18979,7912,3059,228,defect
18979,18980,54420,21089,350,wrong_size
18980,18981,55170,21369,297,other
18981,18982,116105,44766,323,wrong_size
18982,18983,9186,3576,366,defect
18983,18984,73376,28332,21,wrong_size
18984,18985,64065,24735,30,wrong_size
18985,18986,33934,13111,251,defect
18986,18987,94280,36404,349,damaged
18987,18988,38258,14761,354,defect
18988,18989,20568,7931,333,damaged
18989,18990,96364,37219,326,damaged
18990,18991,75707,29231,74,damaged
18991,18992,28260,10906,273,other
18992,18993,36498,14107,488,damaged
18993,18994,42203,16292,88,defect
18994,18995,93922,36276,88,wrong_size
18995,18996,129416,49931,172,other
18996,18997,72889,28145,160,other
18997,18998,46049,17788,67,damaged
18998,18999,101260,39050,462,defect
18999,19000,110357,42572,354,wrong_size
19000,19001,49723,19186,161,defect
19001,19002,26029,10088,114,wrong_size
19002,19003,30087,11619,251,other
19003,19004,96182,37143,255,wrong_size
19004,19005,2982,1181,121,other
19005,19006,111910,43143,470,damaged
19006,19007,9801,3807,433,damaged
19007,19008,66494,25689,122,other
19008,19009,104438,40281,438,defect
19009,19010,98261,37940,61,defect
19010,19011,54767,21213,213,other
19011,19012,62606,24221,172,wrong_size
19012,19013,68520,26476,381,defect
19013,19014,45845,17705,229,defect
19014,19015,28576,11026,27,other
19015,19016,41592,16063,291,other
19016,19017,119584,46107,277,other
19017,19018,84259,32549,162,other
19018,19019,51479,19886,26,damaged
19019,19020,91670,35434,389,wrong_size
19020,19021,52812,20420,188,defect
19021,19022,105394,40647,490,wrong_size
19022,19023,74282,28684,337,wrong_size
19023,19024,106493,41057,39,damaged
19024,19025,113525,43743,412,wrong_size
19025,19026,114029,43939,257,other
19026,19027,91625,35420,184,defect
19027,19028,73630,28429,308,wrong_size
19028,19029,78505,30350,112,damaged
19029,19030,92349,35689,282,damaged
19030,19031,97433,37617,107,damaged
19031,19032,127521,49203,231,other
19032,19033,6784,2615,9,wrong_size
19033,19034,70747,27324,279,damaged
19034,19035,1275,524,476,damaged
19035,19036,74038,28578,390,damaged
19036,19037,29444,11361,110,other
19037,19038,44635,17247,309,other
19038,19039,93887,36262,145,other
19039,19040,15234,5909,192,damaged
19040,19041,91911,35528,414,wrong_size
19041,19042,9565,3720,18,wrong_size
19042,19043,24300,9367,119,other
19043,19044,20803,8018,257,other
19044,19045,97360,37588,222,defect
19045,19046,111462,42983,390,defect
19046,19047,129487,49954,266,wrong_size
19047,19048,109315,42144,292,other
19048,19049,109652,42278,397,wrong_size
19049,19050,87169,33710,250,damaged
19050,19051,23824,9189,390,other
19051,19052,48542,18739,188,defect
19052,19053,41536,16045,84,defect
19053,19054,98723,38102,411,defect
19054,19055,99555,38431,380,defect
19055,19056,78739,30439,324,defect
19056,19057,2915,1157,401,wrong_size
19057,19058,127289,49118,56,damaged
19058,19059,122231,47105,317,defect
19059,19060,31331,12098,205,defect
19060,19061,84931,32806,259,damaged
19061,19062,87637,33905,465,wrong_size
19062,19063,3060,1204,253,defect
19063,19064,112332,43301,168,damaged
19064,19065,18457,7121,13,damaged
19065,19066,129252,49866,485,damaged
19066,19067,12080,4673,269,other
19067,19068,71425,27580,112,damaged
19068,19069,73303,28295,308,other
19069,19070,56209,21787,436,other
19070,19071,64744,25008,255,wrong_size
19071,19072,108724,41926,88,wrong_size
19072,19073,62078,24018,203,wrong_size
19073,19074,69215,26741,153,wrong_size
19074,19075,32196,12436,252,wrong_size
19075,19076,82244,31769,496,other
19076,19077,63838,24660,1,other
19077,19078,95102,36707,323,wrong_size
19078,19079,41139,15887,14,defect
19079,19080,102385,39508,147,wrong_size
19080,19081,85984,33233,353,other
19081,19082,31942,12341,68,damaged
19082,19083,84111,32500,46,other
19083,19084,41044,15842,191,other
19084,19085,71615,27659,438,other
19085,19086,126344,48755,440,defect
19086,19087,80296,31025,1,defect
19087,19088,31662,12228,385,wrong_size
19088,19089,37866,14626,304,defect
19089,19090,68210,26357,168,wrong_size
19090,19091,122502,47216,24,other
19091,19092,113171,43613,105,wrong_size
19092,19093,80103,30951,471,other
19093,19094,38448,14834,71,other
19094,19095,80679,31177,318,defect
19095,19096,17621,6821,253,defect
19096,19097,65058,25145,424,wrong_size
19097,19098,85175,32911,108,other
19098,19099,54251,21020,307,other
19099,19100,51921,20062,111,defect
19100,19101,23647,9121,179,damaged
19101,19102,56009,21717,133,other
19102,19103,33118,12797,41,wrong_size
19103,19104,39360,15187,405,damaged
19104,19105,11087,4300,46,damaged
19105,19106,81320,31419,136,wrong_size
19106,19107,12498,4828,225,wrong_size
19107,19108,69592,26882,228,wrong_size
19108,19109,62101,24027,199,damaged
19109,19110,60687,23466,228,defect
19110,19111,22717,8773,37,defect
19111,19112,19386,7464,236,damaged
19112,19113,51800,20013,280,wrong_size
19113,19114,16788,6491,106,wrong_size
19114,19115,100547,38800,453,defect
19115,19116,34326,13259,173,other
19116,19117,78338,30274,115,damaged
19117,19118,57213,22147,70,damaged
19118,19119,20143,7761,299,wrong_size
19119,19120,7952,3073,168,damaged
19120,19121,97839,37770,29,damaged
19121,19122,107808,41561,340,wrong_size
19122,19123,126893,48956,154,damaged
19123,19124,76733,29623,456,damaged
19124,19125,55655,21575,451,wrong_size
19125,19126,89130,34465,160,damaged
19126,19127,80320,31030,36,damaged
19127,19128,98648,38080,415,wrong_size
19128,19129,114533,44132,370,wrong_size
19129,19130,82486,31859,63,defect
19130,19131,57826,22369,183,other
19131,19132,128507,49576,362,other
19132,19133,27153,10500,175,damaged
19133,19134,114998,44310,60,wrong_size
19134,19135,113354,43678,159,other
19135,19136,119109,45930,492,defect
19136,19137,11539,4471,482,damaged
19137,19138,69025,26667,446,damaged
19138,19139,13684,5288,411,defect
19139,19140,21062,8127,151,wrong_size
19140,19141,122385,47166,36,damaged
19141,19142,52872,20443,96,wrong_size
19142,19143,52645,20352,153,defect
19143,19144,15455,5987,23,wrong_size
19144,19145,30727,11872,354,damaged
19145,19146,24416,9415,457,damaged
19146,19147,89000,34415,394,defect
19147,19148,90120,34846,453,defect
19148,19149,42063,16241,156,wrong_size
19149,19150,107563,41471,392,defect
19150,19151,99701,38488,128,defect
19151,19152,30287,11693,228,defect
19152,19153,32487,12548,85,defect
19153,19154,107625,41493,135,other
19154,19155,48156,18594,445,defect
19155,19156,94307,36416,442,defect
19156,19157,89721,34689,207,other
19157,19158,29652,11444,372,damaged
19158,19159,70285,27160,452,defect
19159,19160,11849,4587,429,damaged
19160,19161,38028,14676,481,other
19161,19162,97648,37701,316,defect
19162,19163,91854,35507,9,other
19163,19164,62175,24051,15,wrong_size
19164,19165,4608,1779,291,other
19165,19166,70073,27079,271,wrong_size
19166,19167,7474,2882,63,defect
19167,19168,85337,32980,464,defect
19168,19169,1859,751,486,defect
19169,19170,74623,28817,475,wrong_size
19170,19171,37815,14607,268,defect
19171,19172,108970,42012,238,defect
19172,19173,88303,34159,283,defect
19173,19174,23468,9049,90,wrong_size
19174,19175,87416,33815,372,defect
19175,19176,30284,11691,45,damaged
19176,19177,38942,15023,194,other
19177,19178,80030,30918,226,damaged
19178,19179,65896,25459,224,wrong_size
19179,19180,76417,29506,336,damaged
19180,19181,33958,13116,184,other
19181,19182,95902,37033,359,other
19182,19183,47708,18425,18,defect
19183,19184,77526,29956,40,wrong_size
19184,19185,51979,20086,456,defect
19185,19186,2680,1071,230,defect
19186,19187,76982,29733,180,other
19187,19188,6497,2509,45,damaged
19188,19189,67400,26043,31,wrong_size
19189,19190,58902,22755,155,damaged
19190,19191,33963,13119,238,defect
19191,19192,88389,34188,14,other
19192,19193,99575,38439,105,other
19193,19194,37027,14298,18,defect
19194,19195,63600,24571,310,defect
19195,19196,129053,49776,312,other
19196,19197,70638,27289,385,wrong_size
19197,19198,4966,1924,340,defect
19198,19199,39500,15242,316,defect
19199,19200,97994,37828,136,other
19200,19201,23633,9117,282,damaged
19201,19202,36685,14171,486,wrong_size
19202,19203,113435,43708,416,defect
19203,19204,59453,22972,474,damaged
19204,19205,120020,46272,27,damaged
19205,19206,95124,36717,440,damaged
19206,19207,3672,1436,286,other
19207,19208,80527,31111,427,wrong_size
19208,19209,19055,7340,324,other
19209,19210,13362,5157,215,other
19210,19211,122752,47305,224,damaged
19211,19212,66796,25803,216,damaged
19212,19213,107551,41468,346,other
19213,19214,88754,34323,281,damaged
19214,19215,52299,20216,232,defect
19215,19216,27311,10552,275,defect
19216,19217,58724,22693,395,other
19217,19218,127133,49062,426,other
19218,19219,13912,5373,135,defect
19219,19220,19481,7506,201,damaged
19220,19221,122244,47110,347,defect
19221,19222,22417,8656,331,defect
19222,19223,11872,4594,189,other
19223,19224,22725,8775,82,other
19224,19225,53106,20547,258,wrong_size
19225,19226,84450,32627,314,wrong_size
19226,19227,2084,829,29,defect
19227,19228,117951,45494,230,damaged
19228,19229,75865,29299,199,damaged
19229,19230,21494,8288,400,defect
19230,19231,48137,18588,131,other
19231,19232,64680,24986,98,damaged
19232,19233,29945,11560,410,defect
19233,19234,108969,42012,179,other
19234,19235,14195,5484,309,damaged
19235,19236,72314,27922,247,damaged
19236,19237,112275,43280,188,other
19237,19238,2961,1174,85,wrong_size
19238,19239,67267,26000,258,wrong_size
19239,19240,5692,2204,355,wrong_size
19240,19241,128190,49456,61,damaged
19241,19242,23873,9206,267,defect
19242,19243,119225,45974,342,wrong_size
19243,19244,118187,45583,463,wrong_size
19244,19245,49804,19216,170,wrong_size
19245,19246,58823,22726,377,other
19246,19247,105588,40724,352,damaged
19247,19248,33995,13133,114,damaged
19248,19249,4707,1815,36,other
19249,19250,17061,6590,59,defect
